Latitude,Longitude,wname,distance_to_wetland
-37.4168,145.69852,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",966989.5779121041
-37.16094,143.0922,Bulloo Lake,911989.4315451036
-36.45685,142.043,Bulloo Lake,833062.3975621301
-37.12624,146.21067,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",930448.8993854008
-36.5075,147.22133,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",859810.0280234276
-37.79548,145.37651,Lake Numalla Aggregation,1005484.1639733441
-37.67933,145.52192,Lake Numalla Aggregation,994097.9965736407
-37.7278,142.98451,Bulloo Lake,974049.0372375099
-37.17424,145.56561,Lake Numalla Aggregation,939156.3980788521
-37.0911,142.38484,Bulloo Lake,902910.6111928342
-35.99263,146.6209,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",802937.0268073283
-37.9849,145.38149,Lake Numalla Aggregation,1026319.0037537385
-38.42054,143.86905,Bulloo Lake,1056569.0544823122
-38.50807,146.23685,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1082352.5790206615
-36.28365,146.27492,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",836986.0788784615
-36.67911,146.87501,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",878477.8591762083
-36.58141,147.52159,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869249.4361176171
-37.73527,145.14406,Lake Numalla Aggregation,997072.6983569349
-36.77347,146.42628,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",890223.2851136117
-38.76808,143.66529,Bulloo Lake,1092614.9588115998
-37.548,144.74124,Lake Numalla Aggregation,974388.3963375118
-38.01203,146.73756,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1025916.5887908479
-37.37697,144.6583,Bulloo Lake,954624.475100913
-38.56116,143.36807,Bulloo Lake,1067698.9453800828
-36.17789,148.02375,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",828938.1299871919
-36.59322,144.58968,Lake Numalla Aggregation,868412.6349125648
-37.88661,145.31993,Lake Numalla Aggregation,1015016.7961355215
-37.8735,144.62633,Bulloo Lake,1007686.434956546
-37.92233,145.49546,Lake Numalla Aggregation,1020484.1177523609
-38.692,143.3708,Bulloo Lake,1082067.942885072
-37.89198,145.44831,Lake Numalla Aggregation,1016715.0522662539
-36.8735,143.87632,Bulloo Lake,887375.573510357
-37.26378,145.84021,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",948706.4843703677
-36.83724,146.02051,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",900089.40615277
-37.81843,143.0966,Bulloo Lake,984515.1266458022
-37.58184,143.418,Bulloo Lake,960465.6568747003
-38.35533,142.66828,Bulloo Lake,1042451.2794487891
-37.40654,148.21424,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",966006.3886865642
-37.08592,147.45993,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",924676.4679841757
-36.59519,146.87837,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869181.5799186117
-37.74016,145.20965,Lake Numalla Aggregation,998071.8323812953
-38.11166,144.12021,Bulloo Lake,1025815.8012227585
-36.96914,145.42598,Lake Numalla Aggregation,915156.3279842994
-37.26275,147.72718,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",945756.6672181245
-37.57041,146.25188,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",979134.165080206
-36.04782,146.17804,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",811659.7348392319
-37.04849,145.16797,Lake Numalla Aggregation,921614.8890430493
-37.05445,147.60169,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",921966.0686172835
-37.77726,145.36215,Lake Numalla Aggregation,1003359.7393967028
-37.77714,148.58022,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1011083.0297607458
-37.42346,148.34293,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",969369.1798198534
-37.16846,146.78258,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",932725.2221651571
-38.55347,143.96177,Bulloo Lake,1072092.3461356596
-38.476,146.3472,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1078260.383001821
-36.42346,147.84292,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",854164.5207851209
-37.44134,148.15941,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",969222.8277602084
-37.92313,145.33599,Lake Numalla Aggregation,1019158.1248595653
-37.29441,145.83449,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",952127.608130475
-37.17602,143.15568,Bulloo Lake,913995.6535412672
-37.68961,149.49199,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1017604.1721340779
-37.88762,144.64334,Bulloo Lake,1009512.2121238866
-37.63377,149.16322,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1005009.5281985685
-37.37304,145.26371,Lake Numalla Aggregation,958105.4179769207
-37.73831,145.16555,Lake Numalla Aggregation,997554.2535041991
-37.76007,149.29045,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1021057.6099966884
-36.06562,146.19579,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",813482.1692078966
-37.12657,145.23895,Lake Numalla Aggregation,930774.7922503735
-37.48842,145.86163,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",973165.7910701208
-37.74845,148.91792,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1013078.4359400462
-36.21004,147.20206,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",826801.5196310572
-37.25932,145.84592,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",948159.5567186567
-37.41685,148.43387,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",969799.6939779475
-36.49895,142.02027,Bulloo Lake,837787.9707057386
-37.90854,144.65227,Bulloo Lake,1011930.7703215972
-37.28771,143.81142,Bulloo Lake,931960.3556277284
-37.66481,144.77057,Lake Numalla Aggregation,987376.3854346555
-38.17929,146.2713,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1046033.8026556293
-36.32786,144.70235,Lake Numalla Aggregation,839355.3474266271
-37.70682,145.29298,Lake Numalla Aggregation,995046.4079174228
-37.1072,147.01083,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",925839.9275038126
-37.62583,145.56831,Lake Numalla Aggregation,988708.2263710198
-37.17948,143.16367,Bulloo Lake,914423.0668574407
-37.61666,147.69839,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",984542.8404273709
-36.16535,144.83272,Lake Numalla Aggregation,821917.0544298303
-37.63832,145.11134,Lake Numalla Aggregation,986184.9896008379
-37.79231,148.52376,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1011975.290489184
-37.04981,142.36947,Bulloo Lake,898347.2398990762
-36.61832,145.30873,Lake Numalla Aggregation,875410.6631952572
-37.53981,145.84835,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",978935.1754446633
-36.04776,146.7442,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",808696.3347516141
-36.16515,144.75129,Lake Numalla Aggregation,821520.1589385966
-37.84539,145.33678,Lake Numalla Aggregation,1010627.9342222761
-37.7017,145.2928,Lake Numalla Aggregation,994482.2439851407
-37.36544,145.5352,Lake Numalla Aggregation,959804.3569864793
-36.21363,147.83287,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",830931.5938317261
-37.47347,146.99295,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",966310.4477822019
-37.3125,145.28683,Lake Numalla Aggregation,951635.6682188386
-36.12348,145.04296,Lake Numalla Aggregation,818578.3930436391
-37.32138,145.71127,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",956387.4967079371
-38.34081,142.48725,Bulloo Lake,1040803.0165017147
-38.04021,141.04305,Bulloo Lake,1014371.4703060294
-38.70254,143.47645,Bulloo Lake,1083943.285723234
-37.67947,145.53326,Lake Numalla Aggregation,994227.6379928451
-38.30449,142.8822,Bulloo Lake,1037246.4898254552
-37.3186,148.69583,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",962830.039517931
-37.81973,144.10609,Bulloo Lake,993801.3784417966
-37.48516,144.59151,Bulloo Lake,965078.5658238601
-37.92201,145.33733,Lake Numalla Aggregation,1019046.1501810276
-37.73923,145.16666,Lake Numalla Aggregation,997663.1647425407
-37.19014,146.35962,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",936589.3230872734
-37.4076,148.36193,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",967869.2974290822
-38.26738,146.92238,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1053869.7768256047
-37.69459,148.72332,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1004154.9456485565
-37.37244,145.54225,Lake Numalla Aggregation,960646.7950522008
-37.65047,145.52023,Lake Numalla Aggregation,990916.0337408154
-37.9012,145.28653,Lake Numalla Aggregation,1016353.5448721044
-37.16962,144.23679,Bulloo Lake,924853.6098649582
-36.54621,145.93146,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",868889.3159003757
-36.93324,142.79741,Bulloo Lake,885719.4739210156
-37.9916,143.03917,Bulloo Lake,1003334.0121186854
-36.04014,146.04294,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",812021.6566606048
-38.55641,143.61866,Bulloo Lake,1069050.2128345117
-37.57582,145.20691,Lake Numalla Aggregation,979974.667778856
-36.26922,144.27111,Bulloo Lake,827504.9989389587
-38.24853,141.66804,Bulloo Lake,1032323.1137593852
-36.95679,148.29292,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917658.8925455357
-36.85351,147.44939,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",898950.1960640862
-37.15324,146.08402,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",934358.0612679946
-38.3453,142.48849,Bulloo Lake,1041297.2169439656
-38.53422,143.55799,Bulloo Lake,1066120.3361040188
-37.68129,145.53436,Lake Numalla Aggregation,994438.3409284924
-37.50679,148.2596,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",977502.6850253725
-37.62511,144.77876,Lake Numalla Aggregation,983027.5721270696
-36.19447,147.72923,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",827918.6261513779
-36.77347,146.70961,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",889176.3624281936
-36.23892,147.6442,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",832177.3011209986
-37.55694,145.86399,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",980666.6173298177
-37.29268,145.83173,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",951965.3616784048
-36.7975,145.41309,Lake Numalla Aggregation,896153.438097916
-37.82015,144.5787,Bulloo Lake,1001086.9978451523
-37.7673,145.1861,Lake Numalla Aggregation,1000887.1175166228
-38.18007,144.29035,Bulloo Lake,1035584.6551933133
-37.5417,144.74143,Lake Numalla Aggregation,973693.8837377669
-37.42618,145.70334,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",967964.6293673877
-37.57419,144.74384,Lake Numalla Aggregation,977286.9017073619
-36.6169,146.80473,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",871664.4689773911
-37.75278,145.1175,Lake Numalla Aggregation,998823.2218241782
-37.91754,144.65263,Bulloo Lake,1012909.624114473
-37.70028,145.15401,Lake Numalla Aggregation,993290.5327583314
-36.34014,146.25961,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",843336.7855215512
-37.12571,143.1959,Bulloo Lake,908681.8175542558
-37.35289,149.31547,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",977766.9930381232
-37.2803,147.6345,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",947078.6612459968
-37.51,146.49583,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",971243.6390352672
-36.7376,147.16248,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",885145.0585240104
-37.19108,146.35397,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",936723.7512032007
-38.0092,146.918,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1025422.7244873594
-37.68039,144.42653,Bulloo Lake,983390.1488481294
-36.36311,147.29608,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",844052.7674942684
-38.2629,144.6129,Bulloo Lake,1049562.0431798731
-38.00145,145.38373,Lake Numalla Aggregation,1028154.184650888
-38.82095,146.13216,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1117296.4793910387
-37.8631,145.3704,Lake Numalla Aggregation,1012855.5396898775
-37.70683,145.10965,Lake Numalla Aggregation,993715.2159782455
-37.76099,149.28935,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1021135.1413570741
-38.08838,145.83131,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1039271.8825867894
-37.6731,144.36446,Bulloo Lake,981603.4707243623
-37.40429,148.89214,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",975331.9046528903
-37.25624,143.80059,Bulloo Lake,928386.308120043
-37.62349,145.54297,Lake Numalla Aggregation,988188.5276715693
-38.39014,146.74297,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1067553.0003054675
-37.18449,143.18521,Bulloo Lake,915101.7776812201
-37.60128,145.10548,Lake Numalla Aggregation,982068.7959918279
-37.39111,147.42778,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",958223.5914059803
-37.78222,145.4631,Lake Numalla Aggregation,1004811.7464094079
-37.56297,147.96428,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",980673.363131718
-35.95682,144.95962,Lake Numalla Aggregation,799565.5544464048
-36.0818,146.5846,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",812956.8960596516
-36.14013,147.04293,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",818761.9512341839
-38.51242,143.73263,Bulloo Lake,1065252.8064991008
-36.93628,146.41227,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",908284.3595039877
-37.87371,145.35869,Lake Numalla Aggregation,1013920.9091547657
-37.78376,146.66793,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1000893.3159592357
-38.02063,141.10522,Bulloo Lake,1011587.7705961787
-37.74926,145.17435,Lake Numalla Aggregation,998820.1193887311
-37.04016,145.1263,Lake Numalla Aggregation,920388.7307737551
-37.717,145.0554,Lake Numalla Aggregation,994495.873438909
-37.72987,145.14419,Lake Numalla Aggregation,996479.4202095909
-37.45684,143.70966,Bulloo Lake,949381.9634411748
-37.16287,143.23301,Bulloo Lake,913012.6411774934
-38.18165,144.36445,Bulloo Lake,1036836.0648636946
-36.963,146.01798,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",913960.3482344616
-38.25684,143.99301,Bulloo Lake,1040075.5725505231
-37.73619,145.14517,Lake Numalla Aggregation,997181.4261334544
-37.40683,144.59298,Bulloo Lake,956635.9154906032
-37.90156,145.35712,Lake Numalla Aggregation,1016965.3084927447
-36.79014,146.45961,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",891902.5802651336
-37.64454,145.10552,Lake Numalla Aggregation,986831.7585826751
-37.74405,147.72487,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",998737.9123418902
-37.8985,144.12797,Bulloo Lake,1002682.7040885111
-37.63202,145.1115,Lake Numalla Aggregation,985492.4950756455
-37.79016,144.95965,Lake Numalla Aggregation,1002018.4862455762
-36.82813,146.00941,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",899185.3101264691
-37.68117,144.0762,Bulloo Lake,978287.6643271466
-36.87348,145.70963,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",907279.8699782148
-36.54751,145.97725,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",868579.950942706
-37.78457,147.54894,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1002170.5812406078
-37.73236,143.97047,Bulloo Lake,982521.6552765061
-37.8944,145.36069,Lake Numalla Aggregation,1016209.3030880782
-37.2986,146.73631,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",947188.1240826369
-37.90052,145.28436,Lake Numalla Aggregation,1016261.9101161892
-36.10833,146.96292,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",815190.5104040004
-37.50219,148.20334,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",976368.6667973725
-38.45686,142.62636,Bulloo Lake,1053594.2086971458
-38.47094,146.56525,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1076857.8501888665
-37.74256,145.20743,Lake Numalla Aggregation,998319.5615193032
-37.77347,147.37628,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1000193.9356234049
-36.20682,145.25962,Lake Numalla Aggregation,829594.8857151926
-36.99333,145.36197,Lake Numalla Aggregation,917192.0572962961
-36.2568,147.24293,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",832100.0238032142
-36.99632,142.31794,Bulloo Lake,892442.4623638564
-37.76028,145.50896,Lake Numalla Aggregation,1002846.413567973
-36.42567,147.04755,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",850421.9735878657
-37.2867,143.77014,Bulloo Lake,931378.6505331198
-37.50679,148.19293,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",976759.2556238805
-35.94015,144.97629,Lake Numalla Aggregation,797831.6925282412
-37.7841,145.57642,Lake Numalla Aggregation,1006138.4261299663
-37.55918,146.23145,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",978023.2975639473
-36.56146,144.58679,Lake Numalla Aggregation,864889.0412834006
-37.12567,145.23897,Lake Numalla Aggregation,930675.8519091252
-37.88244,145.40871,Lake Numalla Aggregation,1015311.5962424905
-37.68003,145.57861,Lake Numalla Aggregation,994756.988249413
-37.74283,148.65099,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1008340.3381735489
-36.47346,147.2596,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",856152.2150072113
-37.75038,142.01814,Bulloo Lake,976110.1151802255
-38.46819,146.38803,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1077215.1278030814
-35.95679,147.70958,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",801499.709697027
-37.74849,144.91799,Lake Numalla Aggregation,997220.6047213093
-38.55071,143.96027,Bulloo Lake,1071774.4404457274
-37.47225,145.15285,Lake Numalla Aggregation,968183.9288870197
-38.38438,142.58843,Bulloo Lake,1045599.1078947402
-37.4735,144.72632,Lake Numalla Aggregation,966117.0256499856
-37.68136,145.09778,Lake Numalla Aggregation,990835.1777846976
-37.58317,144.74244,Lake Numalla Aggregation,978272.915506513
-37.42426,148.91745,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",977929.8356853666
-37.18296,143.17053,Bulloo Lake,914846.6639561639
-35.87349,144.3763,Bulloo Lake,786604.9190404385
-37.72434,148.48265,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1004018.4068822766
-36.99973,148.68198,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",927910.5103881757
-37.71855,145.11271,Lake Numalla Aggregation,995025.0024294454
-37.20682,145.70963,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",943843.5302495182
-36.73633,146.49986,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",885769.7992517541
-37.62638,149.16397,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1004226.3653031576
-37.71389,143.88243,Bulloo Lake,979448.1612383823
-36.75062,147.01776,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",886389.8739123193
-37.7473,145.73005,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1002875.5943263236
-37.09416,144.20271,Bulloo Lake,916107.1010161375
-37.35079,144.4081,Bulloo Lake,947322.8058470163
-36.54013,147.37626,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",863963.3696551739
-37.86538,145.41363,Lake Numalla Aggregation,1013483.1426688334
-37.27564,144.26224,Bulloo Lake,936789.5010106242
-37.95682,145.45965,Lake Numalla Aggregation,1023930.7644931612
-36.31471,147.81723,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",841940.5106386419
-37.07023,143.85446,Bulloo Lake,908648.0307681229
-38.57317,143.46168,Bulloo Lake,1069656.9184305454
-37.91069,145.30232,Lake Numalla Aggregation,1017520.295188224
-37.73251,145.1986,Lake Numalla Aggregation,997150.2205828197
-37.74944,146.99167,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",996775.9191817573
-37.75283,145.11748,Lake Numalla Aggregation,998828.5937273375
-37.18371,144.38198,Bulloo Lake,928749.5128383226
-37.66673,145.08455,Lake Numalla Aggregation,989140.5589923445
-37.43382,143.91003,Bulloo Lake,949134.965604559
-37.73366,145.10465,Lake Numalla Aggregation,996635.9315328557
-37.98757,145.64445,Lake Numalla Aggregation,1029135.7193129978
