Platypus_ID,Latitude,Longitude,Nearest_Wetland,Distance (m)
402,-37.68,145.36769,Lake Numalla Aggregation,992725.9145197343
403,-37.29088,143.78383,Bulloo Lake,931991.3540570188
404,-37.7766,145.57652,Lake Numalla Aggregation,1005317.6611548153
405,-37.90681,146.25964,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1016126.0793992506
406,-37.83943,145.39027,Lake Numalla Aggregation,1010428.8968352501
408,-37.68705,144.17341,Bulloo Lake,980263.1604094255
409,-37.95353,144.15423,Bulloo Lake,1009034.0769561962
410,-37.65683,144.27633,Bulloo Lake,978475.7735628281
411,-37.924,145.55686,Lake Numalla Aggregation,1021267.6080500501
412,-36.76337,144.69195,Lake Numalla Aggregation,887531.1350591631
413,-36.67346,147.14293,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",878006.099617736
414,-37.09188,148.38698,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",933657.1845523729
415,-37.80292,145.39338,Lake Numalla Aggregation,1006448.3642372724
416,-36.08222,146.19989,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",815283.6770941829
417,-37.91414,145.35457,Lake Numalla Aggregation,1018325.027044658
418,-37.43344,149.19829,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",984080.3515758897
420,-37.68569,145.52633,Lake Numalla Aggregation,994839.7302832403
421,-37.4705,144.89954,Lake Numalla Aggregation,966487.550438575
423,-37.5735,144.74299,Lake Numalla Aggregation,977207.8908326983
424,-36.97923,147.49655,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",913073.5249577743
425,-37.4168,145.69852,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",966989.5779121041
427,-37.16094,143.0922,Bulloo Lake,911989.4315451036
428,-36.45685,142.043,Bulloo Lake,833062.3975621301
429,-37.12624,146.21067,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",930448.8993854008
430,-36.5075,147.22133,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",859810.0280234276
431,-37.79548,145.37651,Lake Numalla Aggregation,1005484.1639733441
432,-37.67933,145.52192,Lake Numalla Aggregation,994097.9965736407
433,-37.7278,142.98451,Bulloo Lake,974049.0372375099
434,-37.17424,145.56561,Lake Numalla Aggregation,939156.3980788521
435,-37.0911,142.38484,Bulloo Lake,902910.6111928342
436,-35.99263,146.6209,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",802937.0268073283
438,-37.9849,145.38149,Lake Numalla Aggregation,1026319.0037537385
440,-38.42054,143.86905,Bulloo Lake,1056569.0544823122
442,-38.50807,146.23685,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1082352.5790206615
444,-36.28365,146.27492,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",836986.0788784615
445,-36.67911,146.87501,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",878477.8591762083
446,-36.58141,147.52159,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869249.4361176171
449,-37.73527,145.14406,Lake Numalla Aggregation,997072.6983569349
451,-36.77347,146.42628,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",890223.2851136117
452,-38.76808,143.66529,Bulloo Lake,1092614.9588115998
455,-37.548,144.74124,Lake Numalla Aggregation,974388.3963375118
457,-38.01203,146.73756,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1025916.5887908479
458,-37.37697,144.6583,Bulloo Lake,954624.475100913
459,-38.56116,143.36807,Bulloo Lake,1067698.9453800828
460,-36.17789,148.02375,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",828938.1299871919
461,-36.59322,144.58968,Lake Numalla Aggregation,868412.6349125648
462,-37.88661,145.31993,Lake Numalla Aggregation,1015016.7961355215
463,-37.8735,144.62633,Bulloo Lake,1007686.434956546
464,-37.92233,145.49546,Lake Numalla Aggregation,1020484.1177523609
465,-38.692,143.3708,Bulloo Lake,1082067.942885072
467,-37.89198,145.44831,Lake Numalla Aggregation,1016715.0522662539
468,-36.8735,143.87632,Bulloo Lake,887375.573510357
469,-37.26378,145.84021,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",948706.4843703677
470,-36.83724,146.02051,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",900089.40615277
471,-37.81843,143.0966,Bulloo Lake,984515.1266458022
472,-37.58184,143.418,Bulloo Lake,960465.6568747003
473,-38.35533,142.66828,Bulloo Lake,1042451.2794487891
474,-37.40654,148.21424,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",966006.3886865642
475,-37.08592,147.45993,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",924676.4679841757
476,-36.59519,146.87837,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",869181.5799186117
477,-37.74016,145.20965,Lake Numalla Aggregation,998071.8323812953
480,-38.11166,144.12021,Bulloo Lake,1025815.8012227585
481,-36.96914,145.42598,Lake Numalla Aggregation,915156.3279842994
483,-37.26275,147.72718,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",945756.6672181245
484,-37.57041,146.25188,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",979134.165080206
485,-36.04782,146.17804,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",811659.7348392319
486,-37.04849,145.16797,Lake Numalla Aggregation,921614.8890430493
487,-37.05445,147.60169,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",921966.0686172835
488,-37.77726,145.36215,Lake Numalla Aggregation,1003359.7393967028
490,-37.77714,148.58022,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1011083.0297607458
491,-37.42346,148.34293,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",969369.1798198534
492,-37.16846,146.78258,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",932725.2221651571
493,-38.55347,143.96177,Bulloo Lake,1072092.3461356596
494,-38.476,146.3472,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1078260.383001821
495,-36.42346,147.84292,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",854164.5207851209
496,-37.44134,148.15941,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",969222.8277602084
497,-37.92313,145.33599,Lake Numalla Aggregation,1019158.1248595653
498,-37.29441,145.83449,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",952127.608130475
499,-37.17602,143.15568,Bulloo Lake,913995.6535412672
500,-37.68961,149.49199,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1017604.1721340779
502,-37.88762,144.64334,Bulloo Lake,1009512.2121238866
503,-37.63377,149.16322,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1005009.5281985685
504,-37.37304,145.26371,Lake Numalla Aggregation,958105.4179769207
505,-37.73831,145.16555,Lake Numalla Aggregation,997554.2535041991
506,-37.76007,149.29045,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1021057.6099966884
507,-36.06562,146.19579,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",813482.1692078966
508,-37.12657,145.23895,Lake Numalla Aggregation,930774.7922503735
509,-37.48842,145.86163,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",973165.7910701208
511,-37.74845,148.91792,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1013078.4359400462
512,-36.21004,147.20206,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",826801.5196310572
513,-37.25932,145.84592,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",948159.5567186567
514,-37.41685,148.43387,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",969799.6939779475
515,-36.49895,142.02027,Bulloo Lake,837787.9707057386
516,-37.90854,144.65227,Bulloo Lake,1011930.7703215972
517,-37.28771,143.81142,Bulloo Lake,931960.3556277284
518,-37.66481,144.77057,Lake Numalla Aggregation,987376.3854346555
519,-38.17929,146.2713,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1046033.8026556293
520,-36.32786,144.70235,Lake Numalla Aggregation,839355.3474266271
521,-37.70682,145.29298,Lake Numalla Aggregation,995046.4079174228
522,-37.1072,147.01083,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",925839.9275038126
523,-37.62583,145.56831,Lake Numalla Aggregation,988708.2263710198
526,-37.17948,143.16367,Bulloo Lake,914423.0668574407
527,-37.61666,147.69839,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",984542.8404273709
528,-36.16535,144.83272,Lake Numalla Aggregation,821917.0544298303
529,-37.63832,145.11134,Lake Numalla Aggregation,986184.9896008379
535,-37.79231,148.52376,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1011975.290489184
537,-37.04981,142.36947,Bulloo Lake,898347.2398990762
538,-36.61832,145.30873,Lake Numalla Aggregation,875410.6631952572
539,-37.53981,145.84835,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",978935.1754446633
541,-36.04776,146.7442,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",808696.3347516141
542,-36.16515,144.75129,Lake Numalla Aggregation,821520.1589385966
543,-37.84539,145.33678,Lake Numalla Aggregation,1010627.9342222761
544,-37.7017,145.2928,Lake Numalla Aggregation,994482.2439851407
545,-37.36544,145.5352,Lake Numalla Aggregation,959804.3569864793
546,-36.21363,147.83287,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",830931.5938317261
548,-37.47347,146.99295,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",966310.4477822019
549,-37.3125,145.28683,Lake Numalla Aggregation,951635.6682188386
550,-36.12348,145.04296,Lake Numalla Aggregation,818578.3930436391
551,-37.32138,145.71127,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",956387.4967079371
552,-38.34081,142.48725,Bulloo Lake,1040803.0165017147
553,-38.04021,141.04305,Bulloo Lake,1014371.4703060294
555,-38.70254,143.47645,Bulloo Lake,1083943.285723234
556,-37.67947,145.53326,Lake Numalla Aggregation,994227.6379928451
557,-38.30449,142.8822,Bulloo Lake,1037246.4898254552
558,-37.3186,148.69583,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",962830.039517931
562,-37.81973,144.10609,Bulloo Lake,993801.3784417966
563,-37.48516,144.59151,Bulloo Lake,965078.5658238601
566,-37.92201,145.33733,Lake Numalla Aggregation,1019046.1501810276
567,-37.73923,145.16666,Lake Numalla Aggregation,997663.1647425407
570,-37.19014,146.35962,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",936589.3230872734
571,-37.4076,148.36193,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",967869.2974290822
572,-38.26738,146.92238,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1053869.7768256047
574,-37.69459,148.72332,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1004154.9456485565
575,-37.37244,145.54225,Lake Numalla Aggregation,960646.7950522008
576,-37.65047,145.52023,Lake Numalla Aggregation,990916.0337408154
577,-37.9012,145.28653,Lake Numalla Aggregation,1016353.5448721044
578,-37.16962,144.23679,Bulloo Lake,924853.6098649582
580,-36.54621,145.93146,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",868889.3159003757
581,-36.93324,142.79741,Bulloo Lake,885719.4739210156
582,-37.9916,143.03917,Bulloo Lake,1003334.0121186854
583,-36.04014,146.04294,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",812021.6566606048
584,-38.55641,143.61866,Bulloo Lake,1069050.2128345117
586,-37.57582,145.20691,Lake Numalla Aggregation,979974.667778856
587,-36.26922,144.27111,Bulloo Lake,827504.9989389587
588,-38.24853,141.66804,Bulloo Lake,1032323.1137593852
590,-36.95679,148.29292,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917658.8925455357
591,-36.85351,147.44939,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",898950.1960640862
592,-37.15324,146.08402,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",934358.0612679946
593,-38.3453,142.48849,Bulloo Lake,1041297.2169439656
594,-38.53422,143.55799,Bulloo Lake,1066120.3361040188
596,-37.68129,145.53436,Lake Numalla Aggregation,994438.3409284924
597,-37.50679,148.2596,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",977502.6850253725
598,-37.62511,144.77876,Lake Numalla Aggregation,983027.5721270696
599,-36.19447,147.72923,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",827918.6261513779
600,-36.77347,146.70961,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",889176.3624281936
601,-36.23892,147.6442,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",832177.3011209986
605,-37.55694,145.86399,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",980666.6173298177
607,-37.29268,145.83173,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",951965.3616784048
608,-36.7975,145.41309,Lake Numalla Aggregation,896153.438097916
609,-37.82015,144.5787,Bulloo Lake,1001086.9978451523
610,-37.7673,145.1861,Lake Numalla Aggregation,1000887.1175166228
611,-38.18007,144.29035,Bulloo Lake,1035584.6551933133
613,-37.5417,144.74143,Lake Numalla Aggregation,973693.8837377669
615,-37.42618,145.70334,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",967964.6293673877
616,-37.57419,144.74384,Lake Numalla Aggregation,977286.9017073619
617,-36.6169,146.80473,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",871664.4689773911
619,-37.75278,145.1175,Lake Numalla Aggregation,998823.2218241782
621,-37.91754,144.65263,Bulloo Lake,1012909.624114473
622,-37.70028,145.15401,Lake Numalla Aggregation,993290.5327583314
623,-36.34014,146.25961,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",843336.7855215512
624,-37.12571,143.1959,Bulloo Lake,908681.8175542558
625,-37.35289,149.31547,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",977766.9930381232
626,-37.2803,147.6345,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",947078.6612459968
627,-37.51,146.49583,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",971243.6390352672
628,-36.7376,147.16248,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",885145.0585240104
629,-37.19108,146.35397,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",936723.7512032007
630,-38.0092,146.918,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1025422.7244873594
632,-37.68039,144.42653,Bulloo Lake,983390.1488481294
633,-36.36311,147.29608,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",844052.7674942684
635,-38.2629,144.6129,Bulloo Lake,1049562.0431798731
637,-38.00145,145.38373,Lake Numalla Aggregation,1028154.184650888
638,-38.82095,146.13216,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1117296.4793910387
639,-37.8631,145.3704,Lake Numalla Aggregation,1012855.5396898775
640,-37.70683,145.10965,Lake Numalla Aggregation,993715.2159782455
641,-37.76099,149.28935,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1021135.1413570741
642,-38.08838,145.83131,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1039271.8825867894
644,-37.6731,144.36446,Bulloo Lake,981603.4707243623
645,-37.40429,148.89214,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",975331.9046528903
646,-37.25624,143.80059,Bulloo Lake,928386.308120043
647,-37.62349,145.54297,Lake Numalla Aggregation,988188.5276715693
648,-38.39014,146.74297,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1067553.0003054675
649,-37.18449,143.18521,Bulloo Lake,915101.7776812201
650,-37.60128,145.10548,Lake Numalla Aggregation,982068.7959918279
654,-37.39111,147.42778,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",958223.5914059803
655,-37.78222,145.4631,Lake Numalla Aggregation,1004811.7464094079
657,-37.56297,147.96428,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",980673.363131718
658,-35.95682,144.95962,Lake Numalla Aggregation,799565.5544464048
659,-36.0818,146.5846,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",812956.8960596516
660,-36.14013,147.04293,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",818761.9512341839
661,-38.51242,143.73263,Bulloo Lake,1065252.8064991008
665,-36.93628,146.41227,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",908284.3595039877
668,-37.87371,145.35869,Lake Numalla Aggregation,1013920.9091547657
669,-37.78376,146.66793,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1000893.3159592357
672,-38.02063,141.10522,Bulloo Lake,1011587.7705961787
674,-37.74926,145.17435,Lake Numalla Aggregation,998820.1193887311
675,-37.04016,145.1263,Lake Numalla Aggregation,920388.7307737551
676,-37.717,145.0554,Lake Numalla Aggregation,994495.873438909
678,-37.72987,145.14419,Lake Numalla Aggregation,996479.4202095909
680,-37.45684,143.70966,Bulloo Lake,949381.9634411748
681,-37.16287,143.23301,Bulloo Lake,913012.6411774934
682,-38.18165,144.36445,Bulloo Lake,1036836.0648636946
683,-36.963,146.01798,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",913960.3482344616
685,-38.25684,143.99301,Bulloo Lake,1040075.5725505231
688,-37.73619,145.14517,Lake Numalla Aggregation,997181.4261334544
689,-37.40683,144.59298,Bulloo Lake,956635.9154906032
690,-37.90156,145.35712,Lake Numalla Aggregation,1016965.3084927447
691,-36.79014,146.45961,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",891902.5802651336
693,-37.64454,145.10552,Lake Numalla Aggregation,986831.7585826751
694,-37.74405,147.72487,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",998737.9123418902
695,-37.8985,144.12797,Bulloo Lake,1002682.7040885111
696,-37.63202,145.1115,Lake Numalla Aggregation,985492.4950756455
697,-37.79016,144.95965,Lake Numalla Aggregation,1002018.4862455762
698,-36.82813,146.00941,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",899185.3101264691
699,-37.68117,144.0762,Bulloo Lake,978287.6643271466
701,-36.87348,145.70963,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",907279.8699782148
703,-36.54751,145.97725,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",868579.950942706
704,-37.78457,147.54894,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1002170.5812406078
705,-37.73236,143.97047,Bulloo Lake,982521.6552765061
707,-37.8944,145.36069,Lake Numalla Aggregation,1016209.3030880782
708,-37.2986,146.73631,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",947188.1240826369
709,-37.90052,145.28436,Lake Numalla Aggregation,1016261.9101161892
710,-36.10833,146.96292,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",815190.5104040004
712,-37.50219,148.20334,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",976368.6667973725
713,-38.45686,142.62636,Bulloo Lake,1053594.2086971458
714,-38.47094,146.56525,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1076857.8501888665
716,-37.74256,145.20743,Lake Numalla Aggregation,998319.5615193032
717,-37.77347,147.37628,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1000193.9356234049
718,-36.20682,145.25962,Lake Numalla Aggregation,829594.8857151926
721,-36.99333,145.36197,Lake Numalla Aggregation,917192.0572962961
722,-36.2568,147.24293,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",832100.0238032142
723,-36.99632,142.31794,Bulloo Lake,892442.4623638564
725,-37.76028,145.50896,Lake Numalla Aggregation,1002846.413567973
726,-36.42567,147.04755,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",850421.9735878657
727,-37.2867,143.77014,Bulloo Lake,931378.6505331198
728,-37.50679,148.19293,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",976759.2556238805
729,-35.94015,144.97629,Lake Numalla Aggregation,797831.6925282412
730,-37.7841,145.57642,Lake Numalla Aggregation,1006138.4261299663
731,-37.55918,146.23145,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",978023.2975639473
734,-36.56146,144.58679,Lake Numalla Aggregation,864889.0412834006
736,-37.12567,145.23897,Lake Numalla Aggregation,930675.8519091252
737,-37.88244,145.40871,Lake Numalla Aggregation,1015311.5962424905
738,-37.68003,145.57861,Lake Numalla Aggregation,994756.988249413
739,-37.74283,148.65099,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1008340.3381735489
742,-36.47346,147.2596,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",856152.2150072113
743,-37.75038,142.01814,Bulloo Lake,976110.1151802255
744,-38.46819,146.38803,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",1077215.1278030814
745,-35.95679,147.70958,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",801499.709697027
746,-37.74849,144.91799,Lake Numalla Aggregation,997220.6047213093
